transaction_id,timestamp,user_id,receiver_id,amount,transaction_type,location,device_type,is_rooted_device,network_type,time_of_day,is_fraud
3511,2024-08-03 15:17:00,user_1143,user_1642,26100.61,receive,Pune,tablet,0,WiFi,afternoon,0
3512,2024-07-23 06:30:00,user_685,user_4572,2668.56,send,Chennai,mobile,0,5G,morning,0
3513,2024-09-13 13:46:00,user_1362,user_3107,19779.57,send,Bangalore,mobile,0,5G,afternoon,1
3514,2024-04-11 13:59:00,user_1290,user_4745,12318.01,merchant_payment,Hyderabad,tablet,0,4G,afternoon,0
3515,2024-08-20 06:35:00,user_431,user_1869,44395.48,merchant_payment,Chennai,tablet,1,5G,morning,0
3516,2024-02-19 23:55:00,user_4086,user_947,22627.78,send,Chennai,tablet,0,4G,evening,0
3517,2024-08-03 03:03:00,user_992,user_4939,5045.22,send,Bangalore,mobile,0,4G,night,0
3518,2024-11-16 01:45:00,user_695,user_4965,23882.7,receive,Kolkata,tablet,0,WiFi,night,0
3519,2024-01-03 22:01:00,user_2473,user_641,27335.4,merchant_payment,Mumbai,mobile,0,4G,evening,0
3520,2024-03-22 17:57:00,user_2599,user_3869,19871.22,receive,Mumbai,mobile,0,4G,afternoon,0
3521,2024-11-20 08:25:00,user_918,user_4711,516.91,receive,Ahmedabad,tablet,0,5G,morning,0
3522,2024-10-14 23:45:00,user_3289,user_604,3839.35,receive,Hyderabad,mobile,0,5G,evening,0
3523,2024-10-22 09:26:00,user_3483,user_2987,26392.0,send,Delhi,tablet,0,4G,morning,0
3524,2024-05-30 12:21:00,user_4882,user_4958,34389.98,merchant_payment,Pune,tablet,0,WiFi,afternoon,0
3525,2024-02-28 22:14:00,user_2340,user_4955,27277.49,send,Pune,mobile,0,4G,evening,0
3526,2024-02-10 10:11:00,user_2508,user_3005,48591.63,merchant_payment,Hyderabad,mobile,0,4G,morning,0
3527,2024-01-22 09:06:00,user_552,user_332,21907.31,receive,Hyderabad,mobile,0,WiFi,morning,0
3528,2024-08-06 10:45:00,user_3619,user_2258,11223.62,receive,Hyderabad,tablet,0,WiFi,morning,0
3529,2024-04-10 00:49:00,user_1062,user_384,35842.99,send,Delhi,tablet,0,5G,night,0
3530,2024-07-12 17:16:00,user_4738,user_1619,1597.63,receive,Hyderabad,tablet,0,WiFi,afternoon,0
3531,2024-06-28 10:36:00,user_4623,user_4623,41326.5,receive,Hyderabad,tablet,0,4G,morning,0
3532,2024-10-27 09:56:00,user_740,user_3641,33145.22,send,Mumbai,mobile,0,4G,morning,0
3533,2024-06-08 02:22:00,user_1144,user_1693,36258.25,merchant_payment,Kolkata,mobile,0,4G,night,0
3534,2024-08-20 03:41:00,user_2173,user_2159,20399.74,receive,Ahmedabad,mobile,0,4G,night,0
3535,2024-09-10 20:15:00,user_3023,user_1920,21453.34,receive,Ahmedabad,tablet,0,WiFi,evening,0
3536,2024-01-22 23:12:00,user_1725,user_3653,6068.2,send,Hyderabad,mobile,0,5G,evening,0
3537,2024-09-20 18:51:00,user_1080,user_2116,17836.09,send,Chennai,tablet,0,5G,evening,0
3538,2024-11-08 08:50:00,user_3341,user_4849,5560.92,send,Ahmedabad,tablet,0,5G,morning,0
3539,2024-10-12 16:36:00,user_1603,user_375,26188.97,send,Delhi,mobile,0,5G,afternoon,0
3540,2024-01-22 15:33:00,user_828,user_2430,23911.4,receive,Ahmedabad,mobile,0,5G,afternoon,0
3541,2024-04-29 22:37:00,user_3348,user_1810,39859.81,receive,Ahmedabad,mobile,0,5G,evening,0
3542,2024-06-26 21:13:00,user_1455,user_4463,49844.85,receive,Mumbai,mobile,0,WiFi,evening,0
3543,2024-06-22 03:27:00,user_996,user_4848,27702.23,send,Kolkata,tablet,0,5G,night,0
3544,2024-05-02 19:28:00,user_2615,user_2387,6153.36,receive,Mumbai,mobile,0,4G,evening,0
3545,2024-01-12 18:26:00,user_4633,user_3697,18386.17,send,Chennai,mobile,0,5G,evening,0
3546,2024-06-07 18:51:00,user_3298,user_459,49919.08,send,Hyderabad,tablet,0,WiFi,evening,0
3547,2024-08-20 21:34:00,user_2570,user_4412,13213.88,merchant_payment,Chennai,mobile,0,4G,evening,0
3548,2024-10-05 20:43:00,user_4709,user_417,13272.13,receive,Mumbai,tablet,0,5G,evening,0
3549,2024-06-21 18:50:00,user_2595,user_3601,42314.53,send,Pune,tablet,0,5G,evening,0
3550,2024-09-27 21:06:00,user_2969,user_178,13353.26,receive,Delhi,mobile,0,4G,evening,0
3551,2024-08-16 11:43:00,user_2659,user_438,2356.65,merchant_payment,Mumbai,tablet,0,4G,morning,0
3552,2024-08-06 00:11:00,user_532,user_1746,21045.14,receive,Mumbai,mobile,0,WiFi,night,0
3553,2024-02-18 06:58:00,user_4230,user_3402,9774.44,receive,Ahmedabad,mobile,0,5G,morning,0
3554,2024-02-29 02:17:00,user_4517,user_1189,27934.7,send,Pune,tablet,0,5G,night,0
3555,2024-09-22 17:40:00,user_1356,user_1635,40134.03,send,Mumbai,mobile,0,WiFi,afternoon,0
3556,2024-06-14 07:05:00,user_4286,user_3084,35604.25,receive,Delhi,tablet,0,4G,morning,0
3557,2024-05-10 00:23:00,user_1318,user_4008,18148.01,merchant_payment,Hyderabad,tablet,0,5G,night,0
3558,2024-07-30 12:24:00,user_1973,user_4596,23507.69,merchant_payment,Pune,tablet,0,WiFi,afternoon,1
3559,2024-08-30 09:48:00,user_2374,user_2691,3474.31,merchant_payment,Hyderabad,mobile,0,WiFi,morning,0
3560,2024-07-17 21:20:00,user_2062,user_4902,37937.43,merchant_payment,Chennai,mobile,0,5G,evening,0
3561,2024-01-14 22:25:00,user_1140,user_2910,47034.14,receive,Bangalore,tablet,0,WiFi,evening,0
3562,2024-01-19 07:22:00,user_3178,user_659,1280.6,send,Chennai,mobile,0,4G,morning,0
3563,2024-07-16 19:49:00,user_1782,user_2749,41077.13,merchant_payment,Delhi,mobile,0,5G,evening,0
3564,2024-10-12 13:32:00,user_1676,user_3070,20172.53,receive,Mumbai,tablet,0,4G,afternoon,0
3565,2024-07-31 02:43:00,user_4351,user_4131,2709.75,send,Delhi,tablet,0,4G,night,0
3566,2024-06-14 13:29:00,user_3308,user_1302,32452.58,send,Mumbai,mobile,0,4G,afternoon,0
3567,2024-03-11 10:46:00,user_2809,user_4593,30597.86,receive,Chennai,tablet,0,WiFi,morning,0
3568,2024-11-26 16:42:00,user_1737,user_3250,25738.62,receive,Pune,tablet,0,5G,afternoon,0
3569,2024-02-23 11:01:00,user_3155,user_314,7027.56,send,Ahmedabad,mobile,0,WiFi,morning,0
3570,2024-02-25 11:36:00,user_1772,user_1598,8742.75,receive,Chennai,tablet,0,WiFi,morning,0
3571,2024-04-01 18:59:00,user_1689,user_4169,39207.98,receive,Chennai,tablet,0,4G,evening,0
3572,2024-05-05 03:49:00,user_993,user_3349,40974.47,merchant_payment,Kolkata,mobile,1,5G,night,0
3573,2024-09-06 17:05:00,user_4965,user_809,4918.92,merchant_payment,Delhi,mobile,0,4G,afternoon,0
3574,2024-08-14 23:16:00,user_2424,user_553,38833.78,receive,Mumbai,tablet,0,4G,evening,0
3575,2024-12-17 09:40:00,user_4920,user_2606,23943.53,send,Ahmedabad,mobile,0,WiFi,morning,0
3576,2024-08-19 23:35:00,user_304,user_4345,19667.09,send,Kolkata,mobile,0,WiFi,evening,0
3577,2024-04-25 11:51:00,user_2270,user_4803,32315.11,send,Pune,mobile,0,WiFi,morning,0
3578,2024-06-26 13:13:00,user_3335,user_1705,43662.34,receive,Chennai,mobile,0,WiFi,afternoon,0
3579,2024-11-10 03:17:00,user_1130,user_3806,48246.96,send,Delhi,mobile,0,WiFi,night,0
3580,2024-09-30 02:49:00,user_4608,user_2913,37636.3,merchant_payment,Pune,tablet,1,4G,night,0
3581,2024-08-07 00:54:00,user_1372,user_320,40426.86,send,Mumbai,tablet,0,4G,night,0
3582,2024-08-17 10:58:00,user_2689,user_3586,44205.62,merchant_payment,Ahmedabad,tablet,0,WiFi,morning,0
3583,2024-02-02 10:20:00,user_4302,user_2621,11903.49,merchant_payment,Kolkata,tablet,0,4G,morning,0
3584,2024-05-29 18:34:00,user_431,user_4424,31259.02,merchant_payment,Chennai,tablet,0,WiFi,evening,0
3585,2024-03-28 23:34:00,user_3602,user_2838,43419.63,send,Ahmedabad,tablet,0,4G,evening,0
3586,2024-08-01 17:15:00,user_4922,user_4566,43426.16,merchant_payment,Ahmedabad,mobile,0,WiFi,afternoon,0
3587,2024-10-21 11:36:00,user_4559,user_2353,27613.8,send,Pune,mobile,0,WiFi,morning,0
3588,2024-09-30 12:44:00,user_4269,user_312,32950.75,receive,Kolkata,tablet,0,5G,afternoon,0
3589,2024-07-19 10:34:00,user_4401,user_3189,38044.82,send,Delhi,mobile,0,WiFi,morning,0
3590,2024-11-12 16:43:00,user_883,user_1435,17235.27,send,Ahmedabad,mobile,0,5G,afternoon,0
3591,2024-06-27 17:56:00,user_2048,user_2870,18534.7,merchant_payment,Kolkata,tablet,0,4G,afternoon,0
3592,2024-10-10 17:58:00,user_4594,user_2054,37058.42,send,Bangalore,mobile,0,4G,afternoon,0
3593,2024-03-21 00:57:00,user_882,user_3285,12906.98,receive,Mumbai,mobile,0,WiFi,night,0
3594,2024-02-11 09:44:00,user_2346,user_1527,25454.45,receive,Kolkata,mobile,0,WiFi,morning,0
3595,2024-02-29 00:30:00,user_1805,user_103,29627.67,receive,Bangalore,tablet,0,4G,night,0
3596,2024-01-05 22:02:00,user_2276,user_4836,30212.63,receive,Pune,mobile,0,WiFi,evening,0
3597,2024-07-24 16:05:00,user_2952,user_4989,32236.17,receive,Mumbai,tablet,0,WiFi,afternoon,0
3598,2024-09-13 09:35:00,user_4069,user_2221,5059.19,merchant_payment,Delhi,tablet,0,WiFi,morning,0
3599,2024-06-27 15:38:00,user_3085,user_1545,36079.63,send,Ahmedabad,tablet,0,5G,afternoon,0
3600,2024-01-25 20:42:00,user_2277,user_993,27473.11,send,Mumbai,mobile,0,4G,evening,0
3601,2024-10-01 03:02:00,user_3347,user_751,7876.28,merchant_payment,Mumbai,tablet,0,WiFi,night,1
3602,2024-10-03 21:42:00,user_3612,user_2765,39494.8,receive,Mumbai,tablet,0,WiFi,evening,0
3603,2024-09-12 22:36:00,user_3813,user_3903,49852.03,receive,Mumbai,mobile,0,5G,evening,0
3604,2024-02-02 13:01:00,user_855,user_916,41300.08,send,Delhi,tablet,0,5G,afternoon,0
3605,2024-12-02 17:11:00,user_3048,user_1150,37967.13,merchant_payment,Kolkata,mobile,1,5G,afternoon,0
3606,2024-02-12 05:16:00,user_1934,user_3671,37884.55,send,Bangalore,mobile,0,4G,night,0
3607,2024-05-14 15:16:00,user_4330,user_52,34828.66,send,Chennai,tablet,0,5G,afternoon,0
3608,2024-06-03 08:26:00,user_1238,user_1317,3409.19,send,Bangalore,tablet,0,5G,morning,0
3609,2024-07-30 08:55:00,user_3335,user_4670,34023.71,send,Bangalore,mobile,1,5G,morning,0
3610,2024-03-26 03:06:00,user_4917,user_3162,4960.57,receive,Hyderabad,mobile,0,5G,night,0
3611,2024-04-07 10:32:00,user_955,user_1795,6312.98,receive,Hyderabad,mobile,0,4G,morning,0
3612,2024-08-07 17:56:00,user_4477,user_2828,19483.22,receive,Pune,mobile,0,5G,afternoon,0
3613,2024-05-06 11:34:00,user_2972,user_3638,35130.9,receive,Hyderabad,mobile,0,4G,morning,1
3614,2024-10-14 04:56:00,user_272,user_2141,3456.25,receive,Chennai,mobile,0,4G,night,0
3615,2024-05-22 23:16:00,user_1178,user_2570,14954.43,receive,Delhi,tablet,0,4G,evening,0
3616,2024-08-22 01:24:00,user_2290,user_3545,23666.29,send,Kolkata,tablet,0,4G,night,0
3617,2024-03-12 02:36:00,user_1969,user_1785,46394.7,merchant_payment,Delhi,tablet,0,4G,night,0
3618,2024-06-10 12:08:00,user_3511,user_4535,14597.78,merchant_payment,Chennai,mobile,0,WiFi,afternoon,0
3619,2024-08-18 03:52:00,user_4948,user_4599,24414.24,send,Pune,mobile,0,WiFi,night,0
3620,2024-11-26 11:25:00,user_3453,user_2292,13352.99,receive,Mumbai,mobile,0,4G,morning,0
3621,2024-03-07 04:30:00,user_566,user_3928,27887.08,merchant_payment,Delhi,mobile,0,5G,night,0
3622,2024-03-24 02:22:00,user_2641,user_4086,5430.09,send,Pune,tablet,0,5G,night,0
3623,2024-06-09 20:28:00,user_4041,user_4197,42681.36,receive,Chennai,mobile,0,WiFi,evening,0
3624,2024-11-07 21:45:00,user_2118,user_3793,13458.1,send,Hyderabad,mobile,0,4G,evening,0
3625,2024-07-28 01:35:00,user_1928,user_1716,1647.07,merchant_payment,Delhi,tablet,0,WiFi,night,0
3626,2024-06-29 07:18:00,user_3294,user_2111,5786.44,merchant_payment,Delhi,mobile,0,WiFi,morning,0
3627,2024-10-03 10:32:00,user_4925,user_2057,12089.06,receive,Kolkata,mobile,0,WiFi,morning,0
3628,2024-10-28 07:24:00,user_1983,user_3898,5818.74,send,Bangalore,mobile,0,4G,morning,0
3629,2024-10-02 03:42:00,user_3022,user_3898,7570.24,receive,Kolkata,mobile,0,5G,night,0
3630,2024-04-22 08:58:00,user_1742,user_4840,4016.23,receive,Chennai,tablet,0,5G,morning,0
3631,2024-06-02 10:46:00,user_4054,user_2105,39736.2,receive,Ahmedabad,mobile,0,4G,morning,0
3632,2024-03-16 19:25:00,user_4888,user_233,29116.75,send,Chennai,mobile,0,5G,evening,0
3633,2024-09-08 23:52:00,user_2899,user_4448,49603.67,merchant_payment,Bangalore,tablet,0,5G,evening,0
3634,2024-02-22 00:56:00,user_3796,user_2843,17391.62,send,Chennai,mobile,0,5G,night,0
3635,2024-03-02 18:58:00,user_4873,user_1169,46426.61,receive,Kolkata,tablet,0,WiFi,evening,0
3636,2024-05-08 16:05:00,user_3509,user_1121,29929.99,merchant_payment,Bangalore,tablet,1,5G,afternoon,0
3637,2024-12-07 14:21:00,user_2550,user_2167,48282.47,receive,Ahmedabad,mobile,0,WiFi,afternoon,0
3638,2024-03-17 02:41:00,user_2801,user_1258,49985.58,merchant_payment,Hyderabad,mobile,0,WiFi,night,0
3639,2024-01-31 00:27:00,user_4838,user_1670,45865.68,send,Ahmedabad,mobile,0,WiFi,night,0
3640,2024-11-24 23:24:00,user_4282,user_3869,40383.59,merchant_payment,Hyderabad,tablet,0,WiFi,evening,0
3641,2024-01-12 00:44:00,user_4177,user_4715,43495.78,receive,Bangalore,tablet,0,4G,night,0
3642,2024-12-18 18:53:00,user_4563,user_3209,28498.56,merchant_payment,Chennai,mobile,0,4G,evening,0
3643,2024-04-06 08:06:00,user_473,user_2095,5179.61,receive,Chennai,tablet,0,4G,morning,0
3644,2024-12-19 19:59:00,user_2039,user_2710,13333.11,send,Hyderabad,mobile,0,5G,evening,0
3645,2024-11-15 23:18:00,user_587,user_4266,46706.07,send,Chennai,mobile,0,4G,evening,0
3646,2024-01-16 11:56:00,user_2486,user_4974,42474.62,send,Bangalore,mobile,0,WiFi,morning,0
3647,2024-03-14 01:37:00,user_2306,user_2756,30641.03,send,Pune,mobile,0,4G,night,0
3648,2024-10-17 21:56:00,user_2734,user_2440,47140.63,send,Delhi,mobile,0,4G,evening,0
3649,2024-07-20 12:03:00,user_2945,user_105,27246.84,send,Bangalore,mobile,0,WiFi,afternoon,0
3650,2024-03-24 22:58:00,user_459,user_2829,2531.38,merchant_payment,Pune,mobile,1,4G,evening,0
3651,2024-06-25 13:40:00,user_3343,user_611,49396.61,merchant_payment,Delhi,mobile,0,5G,afternoon,0
3652,2024-04-29 03:14:00,user_2766,user_1118,30728.67,merchant_payment,Pune,tablet,0,4G,night,0
3653,2024-02-02 00:55:00,user_3173,user_544,31741.37,send,Ahmedabad,mobile,0,5G,night,1
3654,2024-06-01 05:58:00,user_1494,user_4175,6779.74,send,Bangalore,tablet,0,5G,night,0
3655,2024-04-29 00:10:00,user_1132,user_3879,33863.86,receive,Chennai,tablet,0,5G,night,0
3656,2024-06-02 23:14:00,user_2528,user_4257,10225.82,merchant_payment,Ahmedabad,mobile,1,5G,evening,0
3657,2024-10-18 09:10:00,user_4813,user_4840,41442.48,send,Hyderabad,tablet,0,WiFi,morning,0
3658,2024-01-03 21:44:00,user_1305,user_4746,21997.45,merchant_payment,Ahmedabad,mobile,0,5G,evening,0
3659,2024-01-19 05:22:00,user_927,user_826,9965.1,send,Mumbai,tablet,0,4G,night,0
3660,2024-01-09 10:56:00,user_555,user_4824,3879.22,receive,Kolkata,mobile,0,WiFi,morning,1
3661,2024-04-11 14:13:00,user_674,user_178,717.6,merchant_payment,Pune,mobile,0,4G,afternoon,0
3662,2024-09-27 20:14:00,user_4019,user_2339,24107.83,receive,Mumbai,tablet,0,5G,evening,0
3663,2024-11-12 18:02:00,user_4955,user_387,12086.44,send,Mumbai,tablet,0,WiFi,evening,0
3664,2024-07-13 15:24:00,user_4329,user_24,5961.79,merchant_payment,Chennai,mobile,0,5G,afternoon,0
3665,2024-05-05 09:24:00,user_2817,user_3779,27481.26,receive,Pune,mobile,0,WiFi,morning,0
3666,2024-01-20 13:51:00,user_3429,user_842,12080.97,receive,Chennai,tablet,0,WiFi,afternoon,0
3667,2024-10-01 21:39:00,user_3374,user_3080,11408.28,send,Delhi,mobile,0,4G,evening,0
3668,2024-12-09 13:43:00,user_1156,user_177,39656.94,merchant_payment,Hyderabad,mobile,0,4G,afternoon,0
3669,2024-05-24 03:35:00,user_1827,user_4324,9916.15,send,Pune,mobile,0,WiFi,night,0
3670,2024-01-15 22:16:00,user_1970,user_3811,1248.76,merchant_payment,Pune,tablet,0,5G,evening,0
3671,2024-03-04 06:26:00,user_3491,user_3349,41609.77,receive,Mumbai,mobile,0,5G,morning,0
3672,2024-05-18 15:23:00,user_1083,user_3700,23993.71,send,Mumbai,mobile,0,WiFi,afternoon,0
3673,2024-04-23 06:57:00,user_4450,user_3902,34337.21,merchant_payment,Pune,tablet,0,WiFi,morning,0
3674,2024-03-30 17:41:00,user_2726,user_370,14111.85,receive,Kolkata,mobile,0,5G,afternoon,0
3675,2024-03-11 17:52:00,user_339,user_2334,15186.24,send,Delhi,mobile,0,WiFi,afternoon,0
3676,2024-01-12 17:43:00,user_2199,user_2674,13576.83,merchant_payment,Ahmedabad,mobile,0,4G,afternoon,0
3677,2024-08-01 03:00:00,user_3166,user_3953,48698.96,send,Mumbai,mobile,0,WiFi,night,0
3678,2024-11-22 07:25:00,user_4920,user_4770,31946.21,receive,Bangalore,mobile,0,4G,morning,0
3679,2024-09-26 00:31:00,user_1921,user_4588,3656.49,send,Ahmedabad,tablet,0,4G,night,0
3680,2024-06-01 21:20:00,user_1168,user_610,10017.87,receive,Ahmedabad,tablet,0,4G,evening,0
3681,2024-12-30 06:33:00,user_2249,user_4259,23235.69,merchant_payment,Hyderabad,mobile,0,4G,morning,0
3682,2024-05-19 05:18:00,user_702,user_929,15924.46,merchant_payment,Bangalore,mobile,0,4G,night,0
3683,2024-09-11 03:29:00,user_2345,user_2021,40506.91,send,Bangalore,tablet,0,4G,night,0
3684,2024-12-13 11:09:00,user_3098,user_159,39938.89,send,Hyderabad,tablet,0,5G,morning,0
3685,2024-05-08 22:43:00,user_1947,user_723,25616.59,send,Hyderabad,mobile,0,5G,evening,0
3686,2024-02-03 23:47:00,user_2326,user_2260,10916.07,receive,Mumbai,mobile,0,5G,evening,0
3687,2024-08-24 22:25:00,user_863,user_1839,28194.02,merchant_payment,Chennai,mobile,0,4G,evening,0
3688,2024-06-04 09:20:00,user_868,user_3752,33967.5,merchant_payment,Kolkata,mobile,0,4G,morning,0
3689,2024-05-25 05:44:00,user_1443,user_4839,11112.66,send,Mumbai,mobile,0,4G,night,0
3690,2024-08-13 02:08:00,user_3523,user_1487,5742.34,merchant_payment,Delhi,tablet,0,4G,night,0
3691,2024-08-09 19:58:00,user_1489,user_1662,37646.0,merchant_payment,Bangalore,tablet,0,5G,evening,0
3692,2024-11-13 09:25:00,user_2252,user_1595,38327.22,merchant_payment,Mumbai,tablet,1,5G,morning,0
3693,2024-07-28 11:33:00,user_3239,user_800,49521.93,receive,Ahmedabad,tablet,0,4G,morning,0
3694,2024-04-10 10:44:00,user_1263,user_1788,46599.81,send,Hyderabad,tablet,0,5G,morning,0
3695,2024-11-09 02:03:00,user_1897,user_534,28897.07,receive,Hyderabad,tablet,0,5G,night,0
3696,2024-05-14 00:15:00,user_2109,user_3891,12856.95,send,Chennai,tablet,0,4G,night,0
3697,2024-10-24 01:20:00,user_4712,user_4247,36585.14,send,Kolkata,mobile,0,WiFi,night,0
3698,2024-08-09 04:11:00,user_802,user_2726,2418.62,receive,Ahmedabad,mobile,1,WiFi,night,0
3699,2024-03-04 14:19:00,user_2546,user_1004,14226.09,send,Hyderabad,mobile,0,WiFi,afternoon,0
3700,2024-01-30 20:46:00,user_840,user_2053,15642.41,merchant_payment,Chennai,tablet,0,WiFi,evening,0
3701,2024-03-08 23:35:00,user_472,user_3810,45372.14,receive,Kolkata,mobile,0,5G,evening,0
3702,2024-10-06 22:07:00,user_2306,user_314,15128.37,receive,Chennai,mobile,0,4G,evening,0
3703,2024-10-02 04:56:00,user_2353,user_3275,41171.88,merchant_payment,Hyderabad,mobile,0,5G,night,0
3704,2024-09-13 13:54:00,user_1656,user_118,16119.07,merchant_payment,Ahmedabad,mobile,0,5G,afternoon,0
3705,2024-08-20 20:12:00,user_3135,user_4575,3096.75,send,Ahmedabad,mobile,0,WiFi,evening,0
3706,2024-02-07 07:26:00,user_4425,user_3719,30381.61,merchant_payment,Delhi,mobile,0,WiFi,morning,0
3707,2024-04-30 11:49:00,user_4774,user_1908,43688.58,merchant_payment,Chennai,mobile,0,4G,morning,0
3708,2024-04-04 22:54:00,user_1289,user_2896,7647.51,receive,Chennai,mobile,1,5G,evening,0
3709,2024-01-31 20:38:00,user_1284,user_1640,20157.34,merchant_payment,Bangalore,mobile,0,5G,evening,0
3710,2024-07-27 21:42:00,user_1590,user_3935,7436.94,send,Chennai,tablet,0,4G,evening,0
3711,2024-01-08 12:32:00,user_1283,user_3385,2233.98,send,Delhi,tablet,0,WiFi,afternoon,0
3712,2024-02-24 17:07:00,user_1218,user_2313,1708.78,receive,Kolkata,tablet,0,WiFi,afternoon,0
3713,2024-07-02 05:31:00,user_4385,user_3276,21034.87,merchant_payment,Hyderabad,tablet,0,5G,night,0
3714,2024-10-01 15:12:00,user_313,user_4510,22335.95,send,Hyderabad,tablet,0,4G,afternoon,0
3715,2024-07-27 20:07:00,user_2133,user_1742,11339.56,receive,Hyderabad,tablet,1,4G,evening,0
3716,2024-03-25 06:07:00,user_2450,user_1508,2457.66,receive,Chennai,tablet,0,5G,morning,0
3717,2024-07-20 10:44:00,user_1444,user_2467,3642.33,merchant_payment,Kolkata,mobile,0,WiFi,morning,0
3718,2024-09-21 14:04:00,user_2364,user_2880,1708.48,receive,Delhi,mobile,0,4G,afternoon,1
3719,2024-10-30 15:27:00,user_343,user_3820,36953.39,send,Hyderabad,mobile,0,4G,afternoon,0
3720,2024-10-13 19:33:00,user_4913,user_4906,15755.96,receive,Hyderabad,tablet,0,5G,evening,0
3721,2024-01-22 12:12:00,user_524,user_1379,12601.21,merchant_payment,Bangalore,tablet,0,4G,afternoon,0
3722,2024-01-01 06:48:00,user_436,user_3183,36375.67,merchant_payment,Chennai,tablet,0,WiFi,morning,0
3723,2024-05-30 20:13:00,user_4078,user_1074,2247.43,merchant_payment,Delhi,tablet,0,4G,evening,0
3724,2024-11-17 23:07:00,user_1877,user_3355,44856.1,send,Kolkata,mobile,0,5G,evening,0
3725,2024-09-25 04:00:00,user_461,user_2808,4523.77,merchant_payment,Bangalore,tablet,0,4G,night,0
3726,2024-03-08 12:27:00,user_488,user_1014,31871.54,merchant_payment,Hyderabad,mobile,0,5G,afternoon,0
3727,2024-05-15 14:16:00,user_1053,user_2154,41293.47,merchant_payment,Ahmedabad,tablet,0,5G,afternoon,0
3728,2024-03-15 03:34:00,user_2068,user_2963,38178.21,merchant_payment,Ahmedabad,mobile,0,4G,night,0
3729,2024-06-29 13:35:00,user_670,user_4003,9958.12,receive,Chennai,mobile,1,WiFi,afternoon,0
3730,2024-03-04 20:48:00,user_1154,user_1385,7332.43,receive,Hyderabad,mobile,0,WiFi,evening,1
3731,2024-10-08 07:38:00,user_3048,user_1162,39460.96,send,Mumbai,tablet,0,4G,morning,0
3732,2024-10-10 15:13:00,user_3984,user_2586,17211.2,send,Chennai,tablet,0,5G,afternoon,0
3733,2024-05-20 07:21:00,user_4802,user_4498,39252.34,send,Hyderabad,mobile,1,4G,morning,0
3734,2024-12-17 03:02:00,user_1074,user_119,44647.4,merchant_payment,Kolkata,tablet,0,WiFi,night,0
3735,2024-02-10 18:20:00,user_402,user_2153,30644.42,merchant_payment,Ahmedabad,mobile,0,4G,evening,1
3736,2024-07-10 10:43:00,user_1040,user_4140,33113.76,send,Hyderabad,mobile,0,4G,morning,0
3737,2024-12-27 21:27:00,user_4666,user_2804,11737.31,merchant_payment,Bangalore,mobile,0,5G,evening,0
3738,2024-07-11 02:03:00,user_1585,user_2694,17007.29,receive,Chennai,mobile,0,5G,night,0
3739,2024-08-20 23:21:00,user_137,user_4355,741.08,receive,Hyderabad,tablet,0,4G,evening,0
3740,2024-08-02 13:28:00,user_3201,user_1993,22499.95,send,Mumbai,tablet,0,4G,afternoon,0
3741,2024-08-21 15:12:00,user_868,user_2938,11808.98,receive,Delhi,tablet,0,WiFi,afternoon,0
3742,2024-01-01 04:29:00,user_1469,user_2200,16699.25,receive,Ahmedabad,tablet,1,4G,night,0
3743,2024-09-23 01:28:00,user_399,user_2217,9724.49,send,Ahmedabad,mobile,0,4G,night,0
3744,2024-09-26 05:58:00,user_4227,user_2823,48594.01,merchant_payment,Ahmedabad,tablet,0,WiFi,night,0
3745,2024-07-13 20:06:00,user_3869,user_2057,36638.73,merchant_payment,Hyderabad,tablet,0,5G,evening,0
3746,2024-05-02 03:25:00,user_4165,user_445,305.88,send,Kolkata,mobile,0,WiFi,night,0
3747,2024-05-05 09:36:00,user_4640,user_2039,33701.27,merchant_payment,Pune,tablet,0,WiFi,morning,0
3748,2024-01-09 09:54:00,user_970,user_4627,7599.12,receive,Mumbai,tablet,0,4G,morning,0
3749,2024-12-22 18:41:00,user_3567,user_342,33716.25,receive,Ahmedabad,mobile,0,4G,evening,0
3750,2024-09-02 12:08:00,user_2353,user_536,46396.83,receive,Ahmedabad,tablet,0,5G,afternoon,0
3751,2024-02-07 13:24:00,user_1814,user_4266,3390.58,send,Chennai,mobile,1,5G,afternoon,0
3752,2024-04-24 17:07:00,user_576,user_301,42663.49,send,Bangalore,mobile,0,4G,afternoon,0
3753,2024-07-19 00:46:00,user_4429,user_553,32075.27,merchant_payment,Ahmedabad,tablet,0,WiFi,night,0
3754,2024-11-26 09:46:00,user_4885,user_1660,5621.88,send,Ahmedabad,tablet,0,4G,morning,0
3755,2024-03-30 01:18:00,user_1602,user_14,4382.58,merchant_payment,Delhi,mobile,0,4G,night,0
3756,2024-03-28 21:55:00,user_2469,user_1142,44801.05,merchant_payment,Delhi,mobile,0,4G,evening,0
3757,2024-03-03 08:25:00,user_2591,user_3605,31653.94,send,Delhi,tablet,0,4G,morning,0
3758,2024-03-05 17:12:00,user_1565,user_2826,32331.9,merchant_payment,Bangalore,mobile,0,4G,afternoon,0
3759,2024-05-10 09:21:00,user_4568,user_2087,41567.95,send,Bangalore,mobile,0,5G,morning,0
3760,2024-12-02 20:30:00,user_951,user_1597,11137.5,receive,Mumbai,mobile,0,4G,evening,0
3761,2024-07-13 12:13:00,user_2325,user_4529,16912.22,receive,Pune,mobile,0,4G,afternoon,0
3762,2024-03-19 20:44:00,user_4351,user_793,16048.31,receive,Ahmedabad,mobile,0,5G,evening,0
